,AA10,AA3,CBM0,CBM13,CBM18,CBM3,CBM32,CBM4,CBM48,CBM5,CBM50,CBM63,CBM67,CBM91,CE1,CE11,CE12,CE2,CE4,CE8,CE9,GH0,GH1,GH102,GH103,GH104,GH105,GH106,GH108,GH113,GH12,GH121,GH127,GH13,GH140,GH146,GH148,GH15,GH153,GH154,GH16,GH18,GH19,GH2,GH23,GH24,GH25,GH26,GH28,GH3,GH30,GH31,GH32,GH33,GH36,GH37,GH38,GH39,GH4,GH42,GH43,GH5,GH51,GH53,GH65,GH68,GH73,GH77,GH78,GH8,GH88,GH91,GH94,GT0,GT1,GT101,GT102,GT11,GT111,GT14,GT19,GT2,GT20,GT21,GT24,GT25,GT26,GT28,GT30,GT32,GT35,GT4,GT41,GT5,GT51,GT52,GT56,GT73,GT8,GT81,GT83,GT84,GT9,GT97,PL0,PL1,PL10,PL11,PL17,PL2,PL22,PL26,PL3,PL35,PL38,PL4,PL9
GH103,0.004482412459633724,0.05112015239936016,0.004917256474024535,0.04469564283737483,0.0019932542826575105,0.04927842614316302,-0.01639970687943772,0.004003484547995437,0.14791929528226916,,,-0.012204494486555181,0.003158300705185038,0.01850036135950777,0.10691173544844397,-0.00244295138277035,0.1364540886520416,0.01288762526349322,-0.01170182495832355,0.1126760563380282,-0.003158300705185045,0.008917745865591506,-0.0014084507042252362,-0.0028228715346990613,1.0,0.03280905041047737,0.14437822004213535,0.0014084507042252657,-0.07752025329784147,0.002822871534699538,-0.037371312313347664,0.0014084507042251909,0.0014084507042258325,-0.0019932542826573353,0.003158300705184996,0.0014084507042251909,0.0040034845479953955,0.0014084507042258325,0.017417193034980266,0.0053188587166391,0.0024429513827710072,0.0068618390092548215,-0.04767806635759267,0.10848030364414081,,0.05427245232569826,0.0014084507042253838,0.014377907228290698,-0.0024429513827710627,,0.018251827580899035,-0.010321791879882167,-0.003158300705185346,0.11010947246678143,0.10253330420319554,-0.11180339887498943,0.04711518633979349,-0.15171073018878528,-0.028408708483256544,0.09556511331095154,0.08772264521772526,0.13090511920754605,0.008147247837598914,0.09498888000152252,0.011079480037041666,-0.10768868951925717,-0.003158300705185073,-0.002822871534699201,0.01446836361516738,-0.01021033216605423,0.011701824958323307,0.013173957922556928,-0.042805996581800676,-0.0031583007051848135,0.04256186273855216,0.002442951382771178,0.0014084507042256295,0.004249359988348966,0.005121707713914703,0.001408450704225221,-0.0014084507042257971,,-0.10848030364414074,0.005873751258769787,0.0014084507042255686,0.013362912956800001,-0.002442951382770645,-0.001993254282657119,-0.0028228715346991858,0.017248948185296778,0.1537099884958045,-0.002822871534699515,0.05257456140608525,0.15171073018878514,,0.005873751258769669,-0.0031583007051848976,0.00448241245963356,0.03562459821797815,-0.01665599316786662,0.10539997594675944,-0.042805996581800676,,0.0014084507042250488,0.0031583007051852073,-0.006547204823293899,0.007164382627545468,0.013456839120487528,0.0014084507042258865,0.1410606680712794,0.14791929528226935,0.05998826176257964,-0.004917256474024881,0.009755285137981833,0.019487910920162152,0.10466430427045992,-0.008917745865591423
GH104,-0.05620793573627577,-0.25070573791508194,-0.0043698046294537015,-0.5627737124549007,-0.04643171397083279,-0.5708256496165567,-0.33740250174700015,0.12202378605619704,0.22180372309014168,,,-0.08244929822282242,-0.0735708014039815,0.01278410782960182,0.12523515709977348,-0.030670736525571562,0.15163346544749948,0.39280701825426473,0.15272980059564817,0.13970477147188648,0.03960402231422109,-0.03106067124595274,0.03280905041047722,-0.010141122225589425,0.03280905041047737,1.0,0.2155864556613345,-0.032809050410477276,-0.2929644755134335,0.08603941593500007,-0.4862193942164178,-0.032809050410477304,-0.03280905041047726,0.046431713970832886,-0.039604022314221186,-0.032809050410477304,0.12202378605619708,-0.03280905041047726,-0.19759261882232945,0.1416859264685222,-0.013118206586238497,-0.11171382137059802,0.5674979711822183,0.21976434906257264,,-0.1053651793235957,0.04292872505007247,0.3532678222970718,0.056907149698048436,,0.4047540662468775,0.10723009068095417,-0.02832953586529923,0.14924524482415963,0.2232543714822389,-0.14291545518515175,-0.5791599283359476,-0.20408436210041517,-0.5945610888191603,0.042990789915869396,-0.04198216831854504,0.20777525726617369,0.015577966443521458,0.0630100590171181,-0.18492342726414326,-0.13112341209420303,0.03960402231422106,0.027808024629116024,0.026607181036849437,0.10338295067979106,-0.02288418369852009,0.4015342644098607,-0.02780842746982577,0.005637243224460963,0.34172173460593436,-0.056907149698048526,-0.0328090504104773,-0.09898640090970541,-0.07693588770479333,-0.032809050410477304,0.03280905041047737,,-0.1554591479758288,0.08613013457554095,-0.032809050410477276,-0.22145952376402053,0.013118206586238352,0.04643171397083283,0.027808024629116076,-0.2896017009596304,0.2134477448833642,0.06575717148382153,0.35994197706902287,0.20408436210041514,,-0.08108671346720388,-0.062296314955059634,-0.08031158007191642,-0.4717321339594106,0.18895704391148635,0.18553077957777575,-0.02780842746982577,,0.042928725050072586,-0.005637243224460905,-0.0821987680681712,0.21836604649969102,-0.1973318898945831,0.0429287250500724,0.19831697027774506,0.1860813324716524,-0.002281811655147503,-0.0397001399314199,-0.08735604500445593,0.06654001976387372,0.12586268965769112,-0.006797849764114225
GH105,0.03104632027133662,0.30563538307743593,0.03405815969049562,0.29784366957571806,0.013805782354677778,0.2813951069132162,-0.034873665326208586,0.027729144650950163,0.9518279522154,,,-0.005966923045673358,0.02187518799070456,0.1281381731545734,0.7035312770250284,-0.016920497995181662,0.8321591542461494,0.08926294602975664,-0.06072302008930923,0.7611561228910545,0.18550159416117498,0.03608467401916458,0.14437822004213527,0.05767816658865236,0.14437822004213535,0.2155864556613345,1.0,0.00975528513798207,-0.21290561529289317,0.019551920877509257,-0.224184485210801,0.009755285137982125,0.009755285137982132,0.09525989824727679,0.0218751879907046,0.009755285137982125,0.027729144650950152,0.009755285137982132,0.10550852002902172,0.036839758206513994,0.016920497995181638,0.0475268292354076,-0.25891862747173366,0.7139713573171069,,0.27712226334490375,0.009755285137982083,-0.05603025027465576,0.16130874755406543,,0.0970434581929487,0.04146497503975654,-0.021875187990704686,0.7058965204034482,0.620692199331874,-0.7169363992834505,0.31447870814630374,-0.8773285747281431,-0.18476240787467602,0.6449305870554386,0.5916159596561988,0.7976592687452799,-0.2500549734566939,0.6241117983809806,0.07673927572876321,-0.7272908964349973,0.04725040605992198,0.057678166588652324,-0.08910112915917884,0.020494175548318037,0.08104979376327288,0.09124615831052905,-0.2149148492329517,0.11637600011054837,0.14341738121070347,0.016920497995181638,0.009755285137982062,0.029432140021596588,0.0354742405912764,0.009755285137982104,-0.009755285137981722,,-0.6952760516399273,0.0406830840348058,0.009755285137982116,0.0925549085790095,0.07219412477944201,-0.013805782354677732,0.05767816658865242,0.11947056959327279,0.9142208895322909,-0.01955192087750925,0.35192921538852356,0.9021083235316917,,0.04068308403480585,0.047250406059921736,0.031046320271336653,0.17733421205039313,-0.09978459556725712,0.711747246972583,-0.2149148492329517,,0.009755285137982128,-0.18550159416117476,0.022889737638458918,0.049622322712207914,0.09320546490018007,0.009755285137982139,0.9537733872979178,0.9275951426037292,0.40264687277054784,0.05562832749447632,0.06756756756756764,0.13497819071654515,0.7067505745887721,0.1436885217700065
GH106,-0.004482412459633641,-0.05112015239935994,-0.004917256474024565,-0.044695642837374726,-0.0019932542826574945,0.028581487163034436,-0.08588267550021288,-0.004003484547995062,0.009521751043619105,,,-0.11540426404198459,-0.0031583007051850117,-0.01850036135950821,-0.10691173544844382,0.0024429513827704773,0.010321791879882082,-0.01288762526349345,-0.12036162814275571,-0.11267605633802812,0.0031583007051848347,-0.00891774586559148,0.0014084507042253678,0.0028228715346992465,0.0014084507042252657,-0.032809050410477276,0.00975528513798207,1.0,-0.018168809366681582,-0.0028228715346994447,-0.03768801834990155,-0.0014084507042253513,-0.0014084507042253535,0.001993254282657531,-0.0031583007051850165,-0.0014084507042253513,-0.004003484547995065,-0.0014084507042253535,-0.01741719303498036,-0.005318858716639129,-0.0024429513827708485,-0.006861839009254665,-0.029540852048440064,-0.10848030364414074,,-0.054272452325698196,-0.0014084507042253522,-0.014377907228290703,0.0024429513827709604,,0.07716765337512445,0.010321791879882039,0.0031583007051849527,-0.11010947246678107,-0.10253330420319519,0.1118033988749894,-0.04711518633979323,-0.009283790951851018,0.028408708483256526,0.01473812624113688,-0.08772264521772512,0.010759324866373593,0.172874415054055,-0.09498888000152257,-0.011079480037041468,0.10768868951925713,0.0031583007051851093,0.0028228715346992387,0.09734692475857142,0.010210332166053812,-0.01170182495832348,-0.013173957922557046,0.042805996581800725,0.0031583007051847237,-0.042561862738552315,-0.0024429513827708507,-0.001408450704225352,-0.004249359988349,-0.005121707713914947,-0.0014084507042253515,0.001408450704225624,,-0.01298346941252708,0.23978725726978187,-0.0014084507042253537,-0.01336291295679991,0.0024429513827706932,0.001993254282657482,0.002822871534699286,-0.017248948185296754,0.009163039552655934,0.0028228715346994087,-0.05257456140608542,0.009283790951850912,,-0.005873751258769858,0.0031583007051846856,-0.004482412459633644,0.039535904253779765,0.01665599316786678,0.013362912956799916,0.042805996581800725,,-0.0014084507042253515,-0.0031583007051850147,-0.2151224441939423,-0.007164382627544989,-0.013456839120487682,-0.0014084507042253515,0.009984715962876619,0.009521751043619136,-0.05998826176257968,0.004917256474024578,-0.009755285137982126,0.07227304712113283,0.013456839120487686,-0.1579379728300807
GH108,0.0030838650246488085,-0.10315089590912101,-0.007752787019190855,0.15891319240390606,-0.025712690527457237,0.19758017091617514,0.09427135807624519,-0.05164436876403442,-0.19309893541420117,,,0.02330673230252963,0.045087392843121736,0.005494146129876179,-0.16282490734836902,0.03151371775560045,-0.13332714780155494,-0.166248492687166,0.06261706001439866,-0.1856246690295967,-0.00217288640207821,-0.08315000297479361,0.018168809366681627,-0.011531300289835242,-0.07752025329784147,-0.2929644755134335,-0.21290561529289317,-0.018168809366681582,1.0,-0.03641463249421621,0.3386393923854587,-0.018168809366681582,-0.01816880936668157,0.02571269052745714,0.00217288640207818,-0.018168809366681582,-0.051644368764034415,-0.01816880936668157,0.21671443829094306,-0.042801133666176674,-0.03151371775560068,0.07363565310127176,-0.2335004274952156,-0.19231376541836004,,-0.04085168957513442,-0.01816880936668158,-0.153269924057859,-0.023810364526453864,,-0.15338609388713803,0.02094887275710183,0.040741620038965476,-0.1168426379583205,-0.1005534583247328,0.17033117135407683,0.17958590332730814,0.17253164998437057,0.10564849304158601,-0.10499943378315146,-0.090378119628806,-0.17254973209930308,0.050578563085702896,-0.12353048815602155,0.34569143221032905,0.17748051076504592,-0.002172886402078134,-0.011531300289835254,0.04841814781427978,0.004300793497920862,-0.06261706001439883,-0.16994214237073307,0.15430216598758995,-0.0021728864020782498,-0.13698593982231616,0.023810364526453857,-0.01816880936668158,0.07349421365489452,0.14806296192845153,-0.018168809366681582,0.01816880936668158,,0.1691009503411248,-0.028822518182624997,-0.018168809366681575,0.09998018821179168,0.03151371775560057,-0.04199739452818028,0.03641463249421615,0.11771439874744928,-0.17749982070756326,0.03641463249421621,-0.2686898169912233,-0.17253164998437048,,0.2528655976640605,0.04074162003896538,0.0030838650246488007,0.2011847445266577,-0.24938438621614897,-0.14537349205507627,0.15430216598758995,,-0.018168809366681582,0.08800189928416556,-0.0002681206050366422,-0.09241949455477952,-0.08329523428509224,0.07752025329784129,-0.20315906344175746,-0.1780547382764083,0.06360327595595038,-0.07576587314209228,-0.06692917328384299,-0.014650614047144005,-0.13115784746777823,-0.09223192077543836
GH113,-0.00898382492274819,-0.023618332656935623,-0.009855356163831768,-0.08958074110241003,-0.003994957550911443,-0.09876573316836967,-0.06963023046443052,0.3485398513898594,0.019083862786884336,,,-0.039478884677207754,-0.00632998878266846,-0.037079141859020615,0.02640375748142935,0.004896257922545583,0.02068733566421591,-0.025829878459394294,0.02345325149100965,0.02505298487045762,0.00632998878266842,-0.017873292179939958,0.0028228715346994802,0.005657708628005617,0.002822871534699538,0.08603941593500007,0.019551920877509257,-0.0028228715346994447,-0.03641463249421621,1.0,-0.07553578828140896,-0.0028228715346994473,-0.002822871534699446,0.00399495755091151,-0.006329988782668464,-0.0028228715346994473,0.3485398513898594,-0.002822871534699446,-0.034908213887296174,-0.010660262956484931,-0.0048962579225457215,-0.013752763910589832,0.09555823000875528,0.026021973020647196,,0.011815990342729895,-0.0028228715346994442,0.08375860281543823,0.004896257922545686,,0.15466240419965693,0.020687335664215774,0.006329988782668239,0.025636954491368366,0.02753126466211633,-0.025248530573348534,-0.09443008404317046,-0.01860693394057721,-0.09936641563143171,-0.02572978353417063,-0.0718188103019746,0.021564256247487743,-0.01632903014489903,-0.025306662645448178,-0.02220592365924296,-0.026213259231784553,0.006329988782668496,0.005657708628005585,-0.028998055580085388,0.02046394378227934,-0.023453251491009734,-0.02640375748142936,-0.028010917511570886,0.00632998878266839,0.066323965941991,-0.004896257922545721,-0.0028228715346994455,-0.00851673211977884,-0.010265125269409389,-0.0028228715346994477,0.002822871534699676,,-0.026021973020647224,-0.011772400113503435,-0.002822871534699446,-0.026782468490556023,0.004896257922545648,0.003994957550911434,0.005657708628005623,-0.03457101103340378,0.018364919302407672,0.005657708628005663,0.053692726276794146,0.018606933940577157,,-0.01177240011350341,0.006329988782668257,-0.008983824922748207,-0.07140020161369069,0.03338258758696093,0.026782468490556096,-0.028010917511570886,,-0.002822871534699448,-0.006329988782668468,0.01312216187054145,0.08773430608779764,-0.026970718951180805,-0.002822871534699445,0.02001175503630126,0.019083862786884318,-0.036586868059542865,0.009855356163831801,-0.019551920877509295,-0.039058426995172764,0.02697071895118086,0.017873292179939926
GH12,-0.11994260255165519,0.2596065744980881,0.02128473682163343,0.5404758269334725,-0.00022410286061504053,0.5430335754112361,0.3851662967931583,-0.10712721336695379,-0.24084583702205012,,,0.28831485457850836,0.050138676794431694,0.05111730718268669,-0.05252409031218874,0.02197300757803953,-0.15285917610443742,-0.34485343076620945,-0.10262020891698422,-0.07834515579249494,-0.05013867679443161,0.12406201034694063,-0.037371312313347796,0.0003173772616867188,-0.037371312313347664,-0.4862193942164178,-0.224184485210801,-0.03768801834990155,0.3386393923854587,-0.07553578828140896,1.0,0.037371312313347754,-0.03768801834990154,-0.05288827510514885,-0.08451136740137927,0.037371312313347754,-0.10712721336695379,-0.03768801834990154,0.3148081757588908,-0.122077980862253,-0.021973007578039484,-0.07231795544467522,-0.49528841361624937,-0.16241526142337834,,0.09311403005814764,-0.03768801834990155,-0.30895021787458354,0.02197300757803962,,-0.4454791066940792,-0.1748619849333181,0.05084885635242668,-0.08146878096729858,-0.2424716931018222,0.0825025304010922,0.540167321404345,0.2221984002538196,0.4854400945280025,-0.027279732662672106,0.079590948446536,-0.11559143543773447,-0.09589378275367788,-0.014795237476059653,0.10752125398073412,0.057367438243355655,-0.016476165745478947,-0.03729182824817455,-0.1692462176437139,0.0955379034724503,0.12241751417813622,-0.3525152612275749,0.09560763152114876,-0.01647616574547892,-0.23727699779735484,0.06482037235521641,0.03737131231334767,-0.013058726203262164,0.13589750637362263,-0.03768801834990155,-0.03737131231334769,,0.10779026101087964,-0.1203462985843337,-0.03768801834990154,0.09641657748625261,-0.0214236823885884,-0.052888275105148944,0.00031737726168658276,0.2871743255959222,-0.2309207709539021,-0.03729182824817466,-0.21708776045036657,-0.23426554527218668,,0.13743873608501359,0.050848856352426634,0.0711592247071164,0.2861231677807087,-0.1764126701069728,-0.07861312687133881,0.09560763152114876,,-0.03768801834990154,0.016476165745478943,0.12534841228500482,-0.19170808259216834,0.03832834722697617,-0.037688018349901535,-0.19700225782977238,-0.19364264217050906,0.09022608766571479,0.10974078595050041,0.2241844852108011,-0.005629952859268289,-0.0648892194281262,0.11356080232523029
GH121,-0.00448241245963364,0.027551770449005673,-0.004917256474024567,-0.04469564283737471,-0.0019932542826574962,0.02858148716303451,0.01639970687943763,-0.004003484547995073,0.009521751043619058,,,0.012204494486555095,-0.003158300705185012,-0.01850036135950822,0.013173957922557085,0.002442951382771115,0.010321791879882112,-0.012887625263493446,0.01170182495832367,0.01249999999999999,0.0031583007051849783,-0.008917745865591483,0.001408450704225299,0.0028228715346995995,0.0014084507042251909,-0.032809050410477304,0.009755285137982125,-0.0014084507042253513,-0.018168809366681582,-0.0028228715346994473,0.037371312313347754,1.0,-0.0014084507042253513,0.001993254282657392,-0.0031583007051850165,1.0,-0.004003484547995074,-0.0014084507042253513,0.08086553909098024,0.2648031803926766,-0.0024429513827708494,-0.006861839009254663,0.047678066357592606,0.012983469412527074,,-0.05427245232569821,-0.0014084507042253515,-0.014377907228290706,0.002442951382770856,,-0.018251827580899032,-0.13645408865204126,0.003158300705185393,-0.11010947246678106,-0.10253330420319523,-0.012597566070421354,0.029893773401799856,-0.009283790951851017,0.028408708483256547,0.014738126241136976,0.016055725414225803,0.010759324866373621,-0.008147247837599073,-0.09498888000152264,-0.011079480037041463,-0.013078910241297795,0.00315830070518491,0.0028228715346995813,-0.014468363615167361,0.010210332166053618,0.12036162814275589,-0.013173957922557057,0.04280599658180074,0.0031583007051850537,0.03309184827922445,-0.0024429513827708476,-0.001408450704225352,-0.004249359988349002,-0.005121707713914949,-0.0014084507042253524,0.0014084507042250746,,-0.012983469412527081,-0.005873751258769867,-0.0014084507042253515,-0.01336291295679992,0.0024429513827707913,0.0019932542826575457,0.0028228715346994737,-0.017248948185296768,0.009163039552656037,0.0028228715346994737,0.026789585429852488,0.00928379095185117,,-0.005873751258769864,0.0031583007051854883,-0.004482412459633649,0.03953590425377976,0.01665599316786671,-0.10539997594675941,0.04280599658180074,,-0.0014084507042253524,-0.003158300705185014,0.006547204823293902,-0.007164382627544991,-0.013456839120487684,-0.0014084507042253515,0.009984715962876794,0.009521751043619154,0.023478771727037048,0.004917256474024455,-0.00975528513798212,-0.019487910920162593,0.01345683912048765,0.00891774586559151
GH127,-0.00448241245963364,-0.051120152399359936,-0.0049172564740245644,-0.04469564283737469,-0.001993254282657494,-0.0492784261431628,-0.08588267550021284,-0.004003484547995064,0.009521751043619167,,,-0.11540426404198455,-0.003158300705185013,-0.018500361359508208,-0.1069117354484438,0.0024429513827705475,-0.13645408865204114,-0.012887625263493449,0.011701824958323425,-0.11267605633802809,0.003158300705185089,0.1579379728300805,0.0014084507042253674,0.0028228715346994547,0.0014084507042258325,-0.03280905041047726,0.009755285137982132,-0.0014084507042253535,-0.01816880936668157,-0.002822871534699446,-0.03768801834990154,-0.0014084507042253513,1.0,0.0019932542826578345,-0.0031583007051850156,-0.001408450704225351,-0.004003484547995064,1.0,-0.01741719303498036,-0.0053188587166391275,-0.002442951382770848,-0.006861839009254663,-0.02954085204844006,0.01298346941252706,,0.025951484480063576,-0.0014084507042253535,-0.014377907228290706,-0.5765365263339197,,0.07716765337512439,0.010321791879882034,-0.4459520595721239,-0.11010947246678102,-0.10253330420319517,0.1118033988749894,-0.047115186339793225,-0.009283790951851018,-0.049578132179273884,0.014738126241136908,0.01605572541422591,-0.13090511920754572,-0.008147247837599068,-0.09498888000152256,-0.011079480037041466,-0.013078910241297788,0.0031583007051851084,0.002822871534699373,0.09734692475857144,0.010210332166053791,0.1203616281427558,-0.013173957922557045,0.042805996581800676,0.0031583007051849744,0.03309184827922441,-0.0024429513827708494,-0.0014084507042253515,-0.004249359988348998,-0.005121707713914946,-0.0014084507042253513,0.0014084507042258932,,0.10848030364414081,-0.005873751258769861,-0.0014084507042253535,-0.013362912956799908,0.0024429513827710176,0.0019932542826574815,0.002822871534699327,-0.017248948185296757,0.009163039552655992,0.0028228715346994082,-0.05257456140608541,0.00928379095185097,,-0.005873751258769858,0.0031583007051849375,-0.004482412459633648,0.03953590425377979,0.016655993167866787,0.013362912956799937,0.042805996581800676,,-0.0014084507042253513,-0.003158300705185014,-0.21512244419394225,-0.00716438262754499,-0.013456839120487686,-0.0014084507042253513,-0.14106066807127907,0.009521751043619155,-0.059988261762579674,-0.28643018961193106,-0.009755285137982125,-0.019487910920162593,-0.10466430427045983,-0.15793797283008068
GH13,0.006343557360579458,0.07234577851709098,0.0069589531933,0.009328789710486635,0.0028208744710860045,0.014645263102314955,-0.023209038039954492,0.005665773531799661,0.20933694585443383,,,-0.01727192924112701,0.004469660448636491,-0.04077973191467186,0.15130261492975872,-0.0034572905472826823,0.0892518779564993,0.018238703117317543,0.07688824940778213,0.1594603426125996,0.3133231974494155,0.012620487948151453,-0.001993254282657453,-0.003994957550911339,-0.0019932542826573353,0.046431713970832886,0.09525989824727679,0.001993254282657531,0.02571269052745714,0.00399495755091151,-0.05288827510514885,0.001993254282657392,0.0019932542826578345,1.0,0.004469660448636433,0.0019932542826574056,0.005665773531799642,0.001993254282657822,0.024648995172281248,0.007527304920211693,0.003457290547282792,0.009710946894393203,-0.012833988434504342,0.15352246917409507,,0.020040066108797376,0.0019932542826575045,-0.05914268209483219,-0.003457290547282914,,0.025830178779286814,0.089251877956499,-0.004469660448636619,0.06886280412424463,0.14510621287981035,-0.07019857014131958,0.012185962557684508,0.013138518812592374,-0.04020430369280368,0.05719360203657952,0.05071189016223469,0.08501579728540908,-0.1165618116911045,0.056722591978368105,0.015679796933750295,-0.06694637844311074,-0.004469660448636505,0.351056894786343,-0.05864530666355141,0.09038478397302858,0.016560546026291353,0.0186439241145673,-0.007007329942470905,-0.004469660448636291,0.006701032141648463,0.0034572905472829638,0.001993254282657679,0.006013739046684132,0.007248294743049216,0.001993254282657261,-0.0019932542826576046,,-0.06757406320340073,0.008312594694783687,0.0019932542826576354,-0.06512591083862379,0.4062316393057234,0.4985895627644576,0.7061087471235978,-0.04557356287159465,0.1022821828842318,-0.003994957550911594,0.07440407347387872,0.10078205284293544,,0.0083125946947833,-0.004469660448636365,0.006343557360579412,-0.0027676607648592496,0.048050079466498336,0.14916315694799132,-0.007007329942470905,,0.0019932542826573353,0.0044696604486364686,0.1475889386418091,0.010139109812015478,0.01904426056764084,0.0019932542826578605,0.09275003452718632,0.09793083170585437,0.08489602036388283,0.19920003515821477,0.013805782354677519,0.027579496950179565,0.06453888303478332,-0.012620487948151522
GH140,-0.010051332566855632,-0.07934881579790931,-0.011026423958536041,-0.10022521900730451,0.3133231974494155,-0.07558310979494864,-0.19258275336280367,-0.008977387730502408,0.021351512655317505,,,-0.258781771638662,0.19433427762039635,-0.04148509007281785,-0.1858823050481661,0.0054780583032062145,0.02314551902683323,-0.028899127130074632,0.026240096232655562,-0.19652526138013773,0.007082152974504386,-0.019997095369730433,0.0031583007051850524,0.006329988782668712,0.003158300705184996,-0.039604022314221186,0.0218751879907046,-0.0031583007051850165,0.00217288640207818,-0.006329988782668464,-0.08451136740137927,-0.0031583007051850165,-0.0031583007051850156,0.004469660448636433,1.0,-0.003158300705185016,-0.008977387730502408,-0.0031583007051850156,0.04909922343763188,-0.011926974217234002,-0.005478058303205898,-0.015386943197074484,0.07228194597265397,-0.18878161278946023,,0.022214713232665325,-0.0031583007051850165,-0.03224092572211862,0.005478058303205999,,0.0018658252438704325,0.023145519026833348,0.00708215297450432,-0.2469087654229633,-0.021341857846906225,0.1949160319369462,-0.03657703130423122,-0.02081791249211517,0.028728066337539684,-0.1648259354852143,-0.15016630073552617,-0.23000730278312057,0.3064681046811497,-0.1637521252254673,0.03713607022832287,0.18731872131568403,0.007082152974504232,0.006329988782668613,0.06784978583428793,-0.3093239919936606,-0.026240096232655538,-0.029541197623791707,0.06203396377823833,0.007082152974504408,0.040275867529128886,-0.0054780583032058945,-0.003158300705185016,-0.009528737219929237,-0.011484884090072471,-0.0031583007051850165,0.0031583007051848877,,0.1887816127894601,-0.01317126164728451,-0.0031583007051850156,-0.029964909164498878,0.005478058303206106,0.004469660448636339,0.006329988782668599,-0.038678929304299024,0.020547140339362054,0.0063299887826685055,0.0244796628434436,0.020817912492115273,,-0.013171261647284521,0.007082152974504448,-0.010051332566855645,0.08865505474223637,-0.008044462639665382,-0.23634822103498512,0.06203396377823833,,-0.0031583007051850165,-0.007082152974504239,0.01468140954338407,-0.016065365040401344,-0.030175528583496307,-0.0031583007051850147,0.022389662181304244,0.021351512655317484,0.015215458441035222,-0.11963669995011604,-0.021875187990704602,-0.043699564789229955,-0.1817237388028334,-0.2793278479540238
GH146,-0.00448241245963364,0.027551770449005673,-0.004917256474024567,-0.04469564283737471,-0.0019932542826574962,0.02858148716303451,0.01639970687943763,-0.004003484547995073,0.009521751043619058,,,0.012204494486555095,-0.003158300705185012,-0.01850036135950822,0.013173957922557085,0.002442951382771115,0.010321791879882112,-0.012887625263493446,0.01170182495832367,0.01249999999999999,0.0031583007051849783,-0.008917745865591483,0.001408450704225299,0.0028228715346995995,0.0014084507042251909,-0.032809050410477304,0.009755285137982125,-0.0014084507042253513,-0.018168809366681582,-0.0028228715346994473,0.037371312313347754,1.0,-0.001408450704225351,0.0019932542826574056,-0.003158300705185016,1.0,-0.004003484547995074,-0.0014084507042253513,0.08086553909098024,0.2648031803926766,-0.0024429513827708494,-0.006861839009254663,0.047678066357592606,0.012983469412527074,,-0.05427245232569821,-0.0014084507042253515,-0.014377907228290706,0.002442951382770856,,-0.018251827580899032,-0.13645408865204126,0.003158300705185393,-0.11010947246678106,-0.10253330420319523,-0.012597566070421354,0.029893773401799856,-0.009283790951851017,0.028408708483256547,0.014738126241136976,0.016055725414225803,0.010759324866373621,-0.008147247837599073,-0.09498888000152264,-0.011079480037041463,-0.013078910241297795,0.00315830070518491,0.0028228715346995813,-0.014468363615167361,0.010210332166053618,0.12036162814275589,-0.013173957922557057,0.04280599658180074,0.0031583007051850537,0.03309184827922445,-0.0024429513827708476,-0.001408450704225352,-0.004249359988349002,-0.005121707713914949,-0.0014084507042253524,0.0014084507042250746,,-0.012983469412527081,-0.005873751258769867,-0.0014084507042253515,-0.01336291295679992,0.0024429513827707913,0.0019932542826575457,0.0028228715346994737,-0.017248948185296768,0.009163039552656037,0.0028228715346994737,0.026789585429852488,0.00928379095185117,,-0.005873751258769864,0.0031583007051854883,-0.004482412459633649,0.03953590425377976,0.01665599316786671,-0.10539997594675941,0.04280599658180074,,-0.0014084507042253524,-0.003158300705185014,0.006547204823293902,-0.007164382627544991,-0.013456839120487684,-0.0014084507042253515,0.009984715962876794,0.009521751043619154,0.023478771727037048,0.004917256474024455,-0.00975528513798212,-0.019487910920162593,0.01345683912048765,0.00891774586559151
