,AA10,AA3,CBM13,CBM3,CBM32,CBM34,CBM4,CBM48,CBM5,CBM63,CE1,CE11,CE12,CE2,CE4,CE8,CE9,GH1,GH102,GH103,GH104,GH105,GH108,GH12,GH13,GH153,GH18,GH19,GH2,GH20,GH23,GH24,GH26,GH28,GH3,GH30,GH31,GH32,GH33,GH36,GH38,GH4,GH42,GH43,GH5,GH53,GH65,GH68,GH73,GH77,GH78,GH8,GH88,GH91,GH94,GT1,GT11,GT14,GT19,GT2,GT20,GT25,GT26,GT28,GT30,GT32,GT35,GT4,GT41,GT5,GT51,GT52,GT56,GT73,GT8,GT81,GT83,GT84,GT9,GT97,PL1,PL10,PL11,PL17,PL2,PL22,PL26,PL3,PL4,PL9
GH104,-0.08184185850784945,0.08790421839731967,-0.28252449443370836,-0.251868177257486,-0.7249901496572757,,0.15336189303473885,0.057767128687870116,-0.08184185850784952,-0.09679327065810946,-0.003031179944735251,0.057767128687870116,-0.003031179944735414,0.3026346175551479,-0.3187784419926589,,-0.10785439814564005,,0.057767128687870116,,1.0,,-0.21538816196158958,-0.3976344990874862,,-0.3187784419926589,-0.07613684234545061,0.6973774189662905,0.07967517256323309,,,-0.16141721435342907,0.4474942441598365,,,0.4344101648332222,0.2121100352638521,0.057767128687870074,0.05592911224783737,0.2365954681078172,-0.017841031003501553,-0.5814214540786541,-0.1359931338482984,-0.2634897365932096,-0.038430877500170386,-0.17278354687006026,-0.2018624622357518,0.004302239403679832,0.030992643145298787,-0.03843087750017055,0.042851892982110264,0.10644471944339899,-0.13359707812069677,0.302634617555148,-0.10165925365344769,0.3036657505259282,-0.17584073581527557,-0.057767128687870005,,,-0.08184185850784947,-0.21181280518885665,-0.0030311799447354363,-0.06204617525734226,,-0.2348317657688357,0.08184185850784954,0.057767128687870074,0.41214655970367686,0.03099264314529863,,-0.11616046389935503,-0.03843087750017043,-0.13010726223589655,-0.5756555483488608,0.19757546020770095,0.007368751397118889,-0.10165925365344769,,0.06204617525734183,,0.2716456305566297,-0.2551997245214254,,-0.08790421839731971,-0.06204617525734215,-0.17936483717669696,-0.0879042183973198,-0.006128859427940941,
GH105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GH108,-0.021564489740532024,-0.02156448974053202,0.030942231623551204,-0.12224022280796726,0.17785315573373858,,-0.03762243757163114,0.015221045521712762,-0.021564489740532024,0.06663957111502399,0.021564489740532107,0.015221045521712762,0.02156448974053218,-0.07424172837644835,-0.020697950948476054,,0.026458628546930173,,0.015221045521712762,,-0.21538816196158958,,1.0,0.18698956309131765,,-0.020697950948476054,-0.034281928255400065,-0.18218915639026553,0.04360207201969484,,,0.041273958727547536,-0.10977840669164235,,,-0.13979255249396955,-0.10369695352199827,0.015221045521712783,0.03060709003538628,-0.08734006813726201,-0.0705139283949588,0.18346241462184065,-0.025568669589545703,0.06463878326996186,0.026458628546930006,0.05141227111016161,-0.02715973778727046,-0.030607090035386135,-0.11880443014209793,0.026458628546930093,0.09388358023697951,0.07605783216407466,-0.05379845609085346,-0.07424172837644832,0.22348970028527346,-0.12013968995330923,-0.04633222916232318,-0.015221045521712934,,,-0.021564489740532024,0.002686066856772858,0.021564489740532173,0.015221045521713163,,0.22783202878476852,-0.15602542576973163,0.015221045521712783,0.020658759134070604,-0.11880443014209785,,-0.030607090035386114,0.026458628546930058,-0.034281928255400065,0.11224845964538102,0.02549041559796103,0.060488007514024764,0.22348970028527346,,-0.015221045521712934,,-0.06663957111502396,0.036922356893099945,,0.021564489740532006,0.015221045521713128,0.13380485582573248,0.02156448974053203,-0.04616689978555923,
GH12,-0.07783515430536676,-0.07783515430536676,0.48714491957205486,0.4317702640321873,0.6419455311392144,,-0.13579492345825822,-0.06524011343823446,0.09242924573762304,0.2405297488134948,0.07783515430536683,-0.06524011343823446,-0.00729704571612795,-0.2679690757169486,0.43106748423324165,,0.09550012360310473,,-0.06524011343823446,,-0.3976344990874862,,0.18698956309131765,1.0,,0.43106748423324165,-0.015467205622243635,-0.5970279012668236,-0.10082021403109366,,,0.17539766252025474,-0.39623563214579816,,,-0.4196656346333296,-0.27439780403330427,-0.06524011343823446,-0.010356903312489374,-0.2737781552092379,-0.2545139051903112,0.40792591554870244,0.11176262429444819,0.23330807871944226,0.09550012360310439,0.14866537759921886,0.26578155481771293,-0.11047363533322159,0.02586461680917412,0.02586461680917409,-0.12338575384712007,0.14397597808006263,0.1951922171515917,-0.2679690757169486,0.08523480785480884,-0.18878528609491435,-0.004645337787508379,-0.054939042895355304,,,0.09242924573762308,0.05343680344118539,-0.007297045716127922,0.05493904289535569,,0.15103355652691616,-0.0924292457376231,-0.06524011343823446,-0.05251050315105042,-0.1134063967786866,,0.13118744195820053,0.02586461680917408,0.1469384534113146,0.262836889605095,-0.14092711889062232,0.1864869743231092,0.08523480785480884,,-0.05493904289535529,,-0.24052974881349484,0.1849900153386888,,0.07783515430536662,0.05493904289535565,0.13141437075946183,0.07783515430536672,0.028278840520916424,
GH13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GH153,-0.03513060085198753,-0.03513060085198752,0.2907779165972548,0.4415140204016604,0.2897396738585758,,-0.061290522210853224,-0.1445456147408112,0.20478569764939092,0.10856218727908505,0.03513060085198763,0.024796528051770964,0.035130600851987596,-0.12094682311227917,1.0,,0.043103617556325996,,0.024796528051770964,,-0.3187784419926589,,-0.020697950948476054,0.43106748423324165,,1.0,0.096713282814814,-0.27546711203611796,-0.05024208576607284,,,-0.138226216706548,-0.17883944549833344,,,-0.22773533818032277,0.075648654705576,0.024796528051770964,0.049861855124399036,-0.13362865415325234,-0.11487388307143018,-0.12333896215227358,0.031756508611468934,0.10530271394954616,0.04310361755632598,0.03175650861146895,0.6496949252956881,-0.04986185512439895,0.043103617556325975,-0.05501843866945658,-0.08764279192883542,0.050324262085246506,0.31138130140569953,-0.12094682311227914,-0.2590852494783573,0.2868143561688265,0.15361837190544206,-0.024796528051770957,,,-0.03513060085198753,0.2957439565199027,-0.08482754839870163,0.02479652805177102,,0.14593977951325374,-0.08482754839870162,0.024796528051770964,-0.3832632078520461,-0.05501843866945654,,0.29065813109100846,-0.05501843866945663,-0.055848515428272905,0.4374312011276422,-0.3442770928633952,0.0985407062200584,-0.2590852494783573,,-0.024796528051770957,,-0.10856218727908505,-0.12094682311227929,,0.03513060085198755,0.02479652805177099,0.27114686359568424,0.03513060085198757,0.07103191435893072,
GH18,0.3087983842558636,-0.011436977194661616,0.10669750422607271,0.0718564226143618,0.09432648351990115,,-0.0199534960340643,0.008072657994941555,0.6290337457063895,-0.1845693618481271,-0.30879838425586364,0.008072657994941557,-0.3087983842558638,-0.03937496154790788,0.096713282814814,,0.014032640462829515,,0.008072657994941557,,-0.07613684234545061,,-0.034281928255400065,-0.015467205622243635,,0.096713282814814,1.0,-0.09662613174814223,-0.13874918701886405,,,0.01452767897734059,-0.05822225097395826,,,-0.07414060124279213,-0.06731618328060897,0.008072657994941558,0.016232825118589048,-0.15609111475435847,-0.03739787960033831,0.058656883803910424,0.027267094157460557,0.034281928255400225,-0.24790998150998922,0.027267094157460547,0.33607146341291627,-0.016232825118589138,-0.24790998150998925,-0.24790998150998925,-0.028532635032055064,0.04033815325112622,0.10461966178420194,-0.0393749615479079,-0.09817004216328311,0.058656883803910397,-0.024572835002505972,-0.008072657994941378,,,-0.011436977194661621,0.12108986992412062,0.011436977194661347,0.008072657994941152,,0.04977787785258044,0.011436977194661746,0.008072657994941558,-0.09962873194661179,0.014032640462829388,,0.21102672654165883,0.014032640462829604,-0.01818181818181819,0.15569978883230454,-0.059497930003860645,0.03208051620104567,-0.09817004216328311,,-0.008072657994941383,,-0.03534306929006692,0.1610793881505323,,0.011436977194661467,0.008072657994941093,-0.08827348295047499,0.011436977194661632,-0.13874918701886405,
GH19,-0.06078109758665289,-0.06078109758665288,-0.5522520585703149,-0.4741608981471297,-0.944081148584266,,0.2065020680541517,0.04290163432372951,-0.0607810975866529,-0.08897140602393865,-0.028791046225256658,0.042901634323729516,0.06078109758665275,0.4074980632624253,-0.27546711203611796,,-0.14522614337295342,,0.042901634323729516,,0.6973774189662905,,-0.18218915639026553,-0.5970279012668236,,-0.27546711203611796,-0.09662613174814223,1.0,0.0776182997227137,,,-0.3428966103976173,0.6025518140963724,,,0.6243631382728965,0.19874868427498962,0.04290163432372947,0.08626833042043389,0.1594318989142939,-0.1401701246992032,-0.7601796069514872,-0.12688227140472208,-0.2916154608475769,0.07457558713746258,-0.16570963314605805,-0.2243757163981165,-0.08626833042043403,0.001308343633990589,0.0013083436339906343,0.10907071635348968,0.1869032414964492,-0.07714757985978546,0.4074980632624252,-0.03028968125477186,0.5414228855265991,-0.08782421521513283,-0.04290163432372943,,,-0.06078109758665292,-0.23370100802663135,-0.02879104622525681,-0.08354528789357869,,-0.20327918727219307,0.06078109758665296,0.04290163432372947,0.36953900771689424,0.0745755871374624,,-0.08626833042043403,0.001308343633990677,-0.09662613174814219,-0.5443794453866783,0.25028263954663577,0.17048989017448607,-0.03028968125477186,,0.08354528789357836,,0.3657713358761919,-0.20925576221583997,,-0.11836319003716615,-0.08354528789357861,0.10699316690016837,-0.11836319003716615,0.03234095821779753,
GH2,0.01454632013736534,0.014546320137365272,-0.07470005121624024,-0.14545463771413739,-0.07432973061607392,,0.0253782040683467,-0.010267351727228296,0.014546320137365357,0.04245438603934743,0.240014282266529,0.3490899587257618,0.24001428226652893,0.050079735783653205,-0.05024208576607284,,-0.01784766001283482,,0.3490899587257618,,0.07967517256323309,,0.04360207201969484,-0.10082021403109366,,-0.05024208576607284,-0.13874918701886405,0.0776182997227137,1.0,,,-0.04832520282814182,0.015146793729459115,,,0.04352170370107644,0.28539089649269606,0.3490899587257619,0.160006526934221,0.10484021906516214,0.047565149415449516,-0.013677360942265918,0.07566574293428954,-0.043602072019694744,0.19037504013690518,0.07566574293428961,-0.17183452784475806,0.02064600347538338,0.1903750401369052,-0.0178476600128349,0.03628973254686638,-0.051304788053164616,-0.28124542723821394,0.050079735783653205,0.03475464794939583,-0.10071511239305006,0.03125339139400846,0.010267351727228223,,,-0.49457488467042343,-0.005775385346565743,-0.014546320137365419,-0.01026735172722832,,0.05486941844169387,-0.014546320137365504,0.3490899587257619,0.18456249816462766,-0.01784766001283484,,0.020646003475383288,-0.017847660012834686,0.023124864503144205,-0.11139159858487588,0.013354144645698523,0.05440288995827382,0.03475464794939583,,0.010267351727228367,,-0.04245438603934756,-0.18893718500196396,,-0.01454632013736517,-0.010267351727228213,0.028068044571192042,-0.01454632013736557,0.22794117647058817,
GH20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GH23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GH24,0.04850381710184764,0.04850381710184763,0.17417743984384995,0.03315507571344407,0.3586957905645136,,-0.029842566902742944,-0.03423585797610676,-0.04990972484393019,-0.04851470353828676,0.0499097248439304,-0.034235857976106794,-0.04850381710184733,-0.01782083495775539,-0.138226216706548,,0.10148653397172408,,-0.034235857976106794,,-0.16141721435342907,,0.041273958727547536,0.17539766252025474,,-0.138226216706548,0.01452767897734059,-0.3428966103976173,-0.04832520282814182,,,1.0,-0.41348278152346896,,,-0.3333564326667611,-0.15860308902062076,-0.03423585797610676,-0.06884283908215114,-0.17107268592195699,0.15860308902062087,0.41075736801673324,-0.07297889072323034,0.02813570159505488,-0.059511933518829926,-0.030318996354744998,-0.11158417239748925,0.06884283908215137,0.020987300226447216,-0.05951193351882962,0.039166160651908304,-0.11070677280519821,0.12100589932753786,-0.01782083495775542,0.189910780775131,-0.3295192226746292,-0.0837392125125784,0.03423585797610657,,,0.04850381710184764,-0.05507507587460617,0.049909724843930574,0.10469226134722491,,0.011626139937665545,-0.04850381710184781,-0.03423585797610676,-0.1440355195709363,-0.0595119335188293,,-0.1406788450809181,0.020987300226446896,0.0771084499566539,0.16029442082785017,0.03950925594205023,-0.13605233829395771,0.189910780775131,,0.034235857976106565,,-0.019067968057336633,0.16698782386341135,,0.0499097248439301,-0.03423585797610609,-0.12117119258903529,-0.04850381710184763,-0.04832520282814225,
GH26,-0.036623760613606414,-0.03662376061360639,-0.3604767715468763,-0.3143624458125099,-0.6172418264874093,,0.3427125489014355,0.02585045758946262,-0.036623760613606414,0.07316455290297838,-0.07990638679332315,0.025850457589462632,0.03662376061360615,-0.1260874391332736,-0.17883944549833344,,-0.2410185148819844,,0.025850457589462632,,0.4474942441598365,,-0.10977840669164235,-0.39623563214579816,,-0.17883944549833344,-0.05822225097395826,0.6025518140963724,0.015146793729459115,,,-0.41348278152346896,1.0,,,0.7620516946343697,0.11975638025916223,0.025850457589462646,0.051981138993897655,0.0934325628438242,-0.11975638025916227,-0.4934871245712374,0.08731533796514218,0.06868488547017208,0.04493565531698038,0.036802332530762434,-0.1351979949548584,-0.05198113899389787,0.044935655316980086,-0.050382401416007916,-0.09136788307815641,0.12917179453271843,-0.042915217809437134,-0.1260874391332737,-0.31436244581251016,0.36314277448264093,-0.0786877171661662,-0.025850457589462413,,,-0.03662376061360642,-0.15510274553677436,-0.0799063867933234,-0.13865245434348064,,-0.1381465846372028,0.036623760613606594,0.025850457589462646,0.2635494105311048,0.04493565531697991,,-0.051981138993897835,-0.05038240141600785,-0.05822225097395821,-0.3342789617107608,0.22788366570594887,0.10272899260972786,-0.31436244581251016,,-0.02585045758946242,,0.3669659606540015,-0.12608743913327355,,-0.07990638679332303,-0.1386524543434806,0.26125694466663896,0.03662376061360642,0.07405099156624576,
GH28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GH3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GH30,-0.0466369401086773,-0.0466369401086773,-0.4246443830690497,-0.2580912194726156,-0.6239114957165396,,0.26913048585513294,0.03291814445548141,-0.0466369401086773,-0.16629184890140464,-0.053811853971550846,0.03291814445548141,0.04663694010867716,-0.16056058276905424,-0.22773533818032277,,-0.1892706590937423,,0.03291814445548141,,0.4344101648332222,,-0.13979255249396955,-0.4196656346333296,,-0.22773533818032277,-0.07414060124279213,0.6243631382728965,0.04352170370107644,,,-0.3333564326667611,0.7620516946343697,,,1.0,0.1524985703326047,0.03291814445548142,0.06619312777887118,0.16448822142843164,-0.08680687849702133,-0.4820540313133062,-0.15006483065797868,-0.35612310884210324,0.05722136205159663,-0.19360695768827316,-0.17216202508653586,-0.06619312777887133,0.0572213620515964,-0.02494264499684967,-0.11634846939747434,0.16448822142843175,-0.07458235217786821,-0.1605605827690543,-0.3292012233617495,0.307876747734453,-0.10020146187291468,-0.03291814445548127,,,-0.046636940108677284,-0.19750886673288767,-0.05381185397155096,-0.10888309319889987,,-0.14677080359724312,0.04663694010867739,0.03291814445548142,0.24049468007551603,0.05722136205159629,,-0.06619312777887133,-0.024942644996849585,-0.0741406012427921,-0.37361551223671136,0.26969606441887944,0.1308157817628565,-0.3292012233617495,,-0.03291814445548127,,0.2697623326622787,-0.1605605827690543,,-0.053811853971550576,-0.10888309319889983,0.04614816672896124,-0.15426064805177866,-0.007253617283512598,
GH31,0.023524528286477324,0.023524528286477348,-0.21946432291867912,0.11449317563894171,-0.19401857605903064,,0.04104201432582705,-0.01660451604622391,0.023524528286477293,-0.016154793722422085,0.14114716971886393,0.21585870860091105,0.1411471697188639,0.08098970391801354,0.075648654705576,,-0.028863504917705795,,0.21585870860091105,,0.2121100352638521,,-0.10369695352199827,-0.27439780403330427,,0.075648654705576,-0.06731618328060897,0.19874868427498962,0.28539089649269606,,,-0.15860308902062076,0.11975638025916223,,,0.1524985703326047,1.0,0.2158587086009111,0.20033416898825337,0.6745893036718728,0.07692307692307705,-0.20510562781447436,0.015295972565277014,-0.07051392839495886,0.1058328513649202,-0.056085232739348914,0.038210341086053125,0.03338902816470891,0.24052920764754537,-0.028863504917705448,0.05868830272850541,-0.0324668648826035,-0.21519044333785328,0.08098970391801355,-0.29351886845619624,-0.20510562781447458,0.05054345586744832,0.01660451604622394,,,-0.3058188677242055,-0.031133467586669825,-0.023524528286477584,-0.016604516046224264,,-0.10238728954801317,0.1411471697188641,0.2158587086009111,0.04900372847510054,0.10583285136491988,,0.033389028164708845,-0.02886350491770535,-0.4861724348043974,-0.18014417303072314,-0.07918725504505944,-0.004399058702145878,-0.29351886845619624,,0.016604516046223927,,0.07269657175089848,-0.3313215160282369,,-0.023524528286477237,-0.016604516046224253,-0.0907841299003203,-0.023524528286477393,0.20215188501566006,
GH32,0.005077974296364717,0.0050779742963647165,0.04998098910878837,-0.0822313795232397,-0.041880599272690076,,0.008859276210753206,-0.0035842293906812144,0.005077974296364717,-0.015692188097862485,-0.005077974296364705,1.0,0.7058384271946796,0.0174823328977123,0.024796528051770964,,-0.006230438897232233,,1.0,,0.057767128687870074,,0.015221045521712783,-0.06524011343823446,,0.024796528051770964,0.008072657994941558,0.04290163432372947,0.3490899587257619,,,-0.03423585797610676,0.025850457589462646,,,0.03291814445548142,0.2158587086009111,1.0,0.4973045625740722,-0.01790998634391324,0.016604516046223802,-0.05035063695911912,-0.012106485910697363,-0.015221045521713009,-0.006230438897232055,-0.012106485910697424,0.018745533822808597,0.007207312501073479,-0.006230438897231921,-0.006230438897232143,0.012668381236954377,-0.017909986343913123,-0.28292718095865044,0.017482332897712328,0.04358712466532361,-0.050350636959118844,0.010910245111774575,0.003584229390681083,,,0.005077974296364716,-0.1666666666666669,-0.005077974296364912,-0.0035842293906813674,,0.019154363019117517,-0.005077974296364625,1.0,0.09808581069245648,-0.00623043889723213,,0.007207312501073667,-0.006230438897232081,0.008072657994941458,-0.06913011298202833,-0.03159662955491911,0.2516374095837719,0.04358712466532361,,0.003584229390681082,,0.015692188097862353,0.017482332897712713,,-0.0050779742963646055,-0.0035842293906813674,0.09145054352812251,-0.005077974296364354,0.34908995872576193,
GH33,0.010210994787742806,0.010210994787742806,-0.08302486299967418,0.024396515799864172,-0.08421519210665179,,0.01781458863939848,-0.007207312501073537,0.010210994787742804,-0.031554482461690986,-0.010210994787742938,0.4973045625740722,0.34717382278325803,0.035154177567209906,0.049861855124399036,,-0.012528416922183224,,0.4973045625740722,,0.05592911224783737,,0.03060709003538628,-0.010356903312489374,,0.049861855124399036,0.016232825118589048,0.08626833042043389,0.160006526934221,,,-0.06884283908215114,0.051981138993897655,,,0.06619312777887118,0.20033416898825337,0.4973045625740722,1.0,0.07359407192409584,-0.20033416898825332,-0.1012470842786997,-0.02434420840225889,-0.030607090035386118,-0.012528416922183028,-0.02434420840225891,0.03769427275265833,-0.23913043478260868,-0.012528416922183374,-0.012528416922183223,0.025474090105633316,0.18320226415147284,-0.12312476884389473,0.03515417756720987,-0.10210393649572777,-0.04014970583465689,0.021938759329499336,0.007207312501073455,,,0.010210994787742829,-0.14594807814673855,-0.010210994787743186,-0.007207312501073775,,0.03851636293054214,-0.01021099478774305,0.4973045625740722,0.1295562512700996,-0.012528416922183584,,0.014492753623188291,-0.012528416922183164,-0.21102672654165866,-0.07819290527140306,0.08228403324812371,0.37234154758203314,-0.10210393649572777,,0.0072073125010734445,,0.03155448246169082,-0.07670002378300317,,-0.01021099478774278,-0.007207312501073775,0.052540693749273386,-0.010210994787743104,0.1600065269342209,
GH36,0.025374059634434377,0.025374059634434364,-0.2525820096734241,0.08112582607807517,-0.18158056323793462,,0.044268794950480486,0.2001246300167686,-0.1290767381403833,-0.02537975471378949,0.1290767381403834,-0.01790998634391324,-0.025374059634434367,0.08735722782471944,-0.13362865415325234,,-0.031132794082916797,,-0.01790998634391324,,0.2365954681078172,,-0.08734006813726201,-0.2737781552092379,,-0.13362865415325234,-0.15609111475435847,0.1594318989142939,0.10484021906516214,,,-0.17107268592195699,0.0934325628438242,,,0.16448822142843164,0.6745893036718728,-0.01790998634391324,0.07359407192409584,1.0,0.08297087692220902,-0.19878756237632483,0.07340665139365597,-0.07605783216407463,0.0952031819057307,0.006455959568823263,0.002443546932586089,0.03601412030328108,0.22153915789437803,0.09520318190573063,0.06330245925198213,-0.042124851970901725,-0.25779697173633276,0.08735722782471944,-0.16488750932114202,-0.1987875623763246,0.05451725312801498,0.017909986343913144,,,0.025374059634434332,0.10745991806347893,0.12907673814038345,-0.01790998634391338,,-0.0835480832923437,0.28352753591520113,-0.01790998634391328,0.02214539858704684,0.22153915789437806,,0.03601412030328099,0.09520318190573071,-0.45073501676258554,-0.21401970099535955,-0.09486589754675223,-0.07117378283911634,-0.16488750932114202,,0.017909986343913137,,0.07841207799633428,-0.2026825799727679,,-0.025374059634434218,-0.017909986343913185,-0.1390772046145568,-0.02537405963443441,0.10484021906516221,
GH38,-0.023524528286477355,-0.023524528286477355,0.022147775707389638,-0.20192432794504278,0.1349694442149777,,-0.0410420143258271,0.016604516046223802,-0.023524528286477366,-0.2665540964199611,0.023524528286477428,0.016604516046223802,0.023524528286477407,-0.08098970391801356,-0.11487388307143018,,0.028863504917705556,,0.016604516046223802,,-0.017841031003501553,,-0.0705139283949588,-0.2545139051903112,,-0.11487388307143018,-0.03739787960033831,-0.1401701246992032,0.047565149415449516,,,0.15860308902062087,-0.11975638025916227,,,-0.08680687849702133,0.07692307692307705,0.016604516046223802,-0.20033416898825332,0.08297087692220902,1.0,0.17695387497719384,-0.08667717786990294,-0.04562665954967918,0.02886350491770541,-0.0866771778699029,-0.08684168428648446,0.4340573661412155,0.028863504917705653,0.02886350491770547,-0.05868830272850545,-0.8261013397906894,-0.05868830272850549,-0.08098970391801355,0.2060877161500952,-0.160867159070176,-0.05054345586744834,-0.016604516046223938,,,-0.023524528286477366,0.031133467586669874,0.02352452828647755,0.016604516046224056,,0.0068258193032008615,0.02352452828647726,0.016604516046223816,-0.2672930644096393,0.02886350491770568,,-0.03338902816470892,0.028863504917705472,-0.03739787960033829,0.26421145377839395,-0.45832623374564685,-0.7962296250883963,0.2060877161500952,,-0.016604516046223945,,-0.07269657175089851,-0.08098970391801356,,0.023524528286477477,0.01660451604622409,-2.005313601625656e-17,-0.3058188677242056,-0.11891287353862355,
GH4,0.07133450803923379,-0.10085223550374439,0.36316775371827176,0.24661958951367444,0.8163429543245981,,-0.12588408684495936,-0.050350636959119094,-0.014758863732255227,0.10473066359107615,0.014758863732255302,-0.05035063695911912,-0.07133450803923361,-0.3472117524929606,-0.12333896215227358,,0.12374101448390039,,-0.05035063695911912,,-0.5814214540786541,,0.18346241462184065,0.40792591554870244,,-0.12333896215227358,0.058656883803910424,-0.7601796069514872,-0.013677360942265918,,,0.41075736801673324,-0.4934871245712374,,,-0.4820540313133062,-0.20510562781447436,-0.05035063695911912,-0.1012470842786997,-0.19878756237632483,0.17695387497719384,1.0,0.20312415225538497,0.30230095269839946,0.05331929892395687,0.24044355030755551,-0.2960237710983606,0.10124708427869983,-0.01710241663598622,-0.017102416635986308,-0.07261718291441721,-0.251596402476297,0.10636883131125904,-0.3472117524929606,0.15519838245653098,-0.6925988225399495,-0.011157239957118564,0.050350636959119,,,0.0713345080392338,0.07422378379318409,0.01475886373225551,0.07118538328703065,,0.11919334482808541,-0.07133450803923387,-0.0503506369591191,-0.0894372458943396,-0.01710241663598606,,-0.14314242949747227,0.05331929892395688,0.11340330868755995,0.3474293840471115,0.047924265447497255,-0.2000920174881902,0.15519838245653098,,-0.07118538328703038,,-0.28209710999531773,0.24558880054380133,,0.10085223550374425,0.07118538328703061,-0.17086896526895165,0.10085223550374432,0.029841514783125883,
GH42,0.017151922372396218,-0.41944246528859874,0.1688212651850663,0.10859025120134469,0.21079292034675978,,0.02992406203222412,-0.012106485910697361,0.017151922372396197,0.2468149944140354,-0.017151922372396152,-0.012106485910697363,-0.017151922372396163,0.059050243118525775,0.031756508611468934,,-0.021044613082777178,,-0.012106485910697363,,-0.1359931338482984,,-0.025568669589545703,0.11176262429444819,,0.031756508611468934,0.027267094157460557,-0.12688227140472208,0.07566574293428954,,,-0.07297889072323034,0.08731533796514218,,,-0.15006483065797868,0.015295972565277014,-0.012106485910697363,-0.02434420840225889,0.07340665139365597,-0.08667717786990294,0.20312415225538497,1.0,0.5644352544874972,0.3360760937764706,0.9053734369719499,-0.001151217617652677,0.02434420840225887,0.15751574034684676,-0.0210446130827771,0.04279011252887273,-0.0604947322560096,0.04279011252887269,-0.009272352225223008,0.06995585433174302,-0.13275043021414928,0.03685163931509909,0.012106485910697405,,,0.01715192237239622,0.0726389154641844,-0.017151922372396215,-0.012106485910697393,,0.0013572980823647767,0.2011452714581015,-0.012106485910697372,0.0005905621771254144,0.1575157403468468,,0.024344208402258843,0.15751574034684662,0.027267094157460533,0.10083016905669553,-0.06218953361758855,-0.04811083507306196,0.06995585433174302,,-0.2960586099979637,,0.05300365389802504,0.059050243118525615,,-0.017151922372396315,-0.012106485910697452,0.2286613302656715,0.4194424652885987,0.5170492433843119,
GH43,0.021564489740532107,-0.33361534127999537,0.2122528520141847,0.18510020882491998,0.36343905736894444,,0.03762243757163116,-0.015221045521713005,0.021564489740532128,0.5431342822250651,-0.02156448974053208,-0.015221045521713009,-0.02156448974053205,0.07424172837644835,0.10530271394954616,,-0.026458628546930228,,-0.015221045521713009,,-0.2634897365932096,,0.06463878326996186,0.23330807871944226,,0.10530271394954616,0.034281928255400225,-0.2916154608475769,-0.043602072019694744,,,0.02813570159505488,0.06868488547017208,,,-0.35612310884210324,-0.07051392839495886,-0.015221045521713009,-0.030607090035386118,-0.07605783216407463,-0.04562665954967918,0.30230095269839946,0.5644352544874972,1.0,0.26406748883112613,0.5644352544874971,0.07960612799717211,0.030607090035386152,-0.026458628546930145,-0.026458628546930225,0.053798456090853486,-0.07605783216407466,0.0537984560908535,0.0742417283764484,0.027950243782537944,-0.21382262507935595,0.046332229162323185,0.015221045521712972,,,0.02156448974053206,0.09132627313027757,-0.02156448974053209,-0.015221045521713121,,0.081342291375499,-0.021564489740532027,-0.015221045521713009,-0.08791983538453291,-0.02645862854693019,,0.030607090035386156,0.11880443014209807,0.034281928255400114,0.22017967084286302,-0.13418051256388627,-0.0604880075140248,0.027950243782537944,,0.015221045521712944,,0.06663957111502394,0.07424172837644841,,-0.02156448974053205,-0.015221045521713142,0.38836043520151703,0.3336153412799953,0.31547381520132073,
